word,score
pleaded,0.0005618669179243809
incredible,0.0005618506827594122
allegedly,0.0005617255006602003
intense,0.0005613799309573134
occur,0.0005596081830417138
follows,0.0005594316143973182
committee,0.0005584900754018202
relationship,0.0005581806443499852
celtic,0.0005577575328972191
eager,0.0005575481615935863
shocking,0.0005554921347843004
losing,0.0005528226684773108
heated,0.0005513492150927108
position,0.0005488097865402994
nsa,0.0005484837883765023
discussing,0.0005482419805894957
ukip,0.000548127399762027
measures,0.0005470180839431231
troops,0.0005454601344192771
reforms,0.000544566436432475
tornado,0.0005430165875199989
carbon,0.0005426169493542763
capture,0.0005421026582816906
negative,0.0005402919551755441
supports,0.0005398603711405681
warned,0.0005390899842916337
develop,0.0005383282175402872
recognition,0.0005379274055599324
remove,0.0005361368466798868
participated,0.0005356419381255445
candidates,0.0005355506382771532
displayed,0.0005349148824066825
experiencing,0.0005349142525828333
convicted,0.0005343215902042144
activists,0.0005334124978762669
hospitalized,0.0005328622001339702
future,0.0005326911363878744
request,0.0005322095481765353
goal,0.0005319391492923172
torture,0.0005319285159395587
annual,0.0005314443591222749
halted,0.0005310925507265563
detailed,0.0005294121822530982
ambassador,0.0005291191281187849
standard,0.0005291096456759923
pledged,0.0005290898242322529
earned,0.0005285582344876879
suspects,0.0005281298895798443
neighborhood,0.0005275269216515061
christie,0.0005265267944294877
rates,0.0005262304319468572
commonly,0.0005261314761336119
willing,0.0005242721188148365
division,0.0005226941871277499
supporting,0.0005218629584908721
single,0.0005217053490620284
provided,0.0005213178281546482
competing,0.000520115599128496
society,0.0005196133030958707
reached,0.0005188868332164473
enjoy,0.0005188530855608576
alleges,0.0005187149824950289
ancient,0.0005176464371245253
responsibility,0.0005175005050620081
presenter,0.0005171868038999149
smartphone,0.0005156536625281057
jessica,0.0005154059874486014
excellent,0.0005137891693176421
cities,0.000513600685461999
official,0.0005134614779023364
completely,0.0005134134346375653
scheme,0.0005128202633989602
protection,0.0005125962819881807
globe,0.0005125459218028212
medal,0.0005123391686922657
russia,0.0005120475976743966
suffering,0.0005098953019981952
afghanistan,0.0005094681651285561
location,0.0005082646986697818
includes,0.000508084318206467
office,0.000507741524910238
center,0.0005065341809794659
weapons,0.0005057931475979774
election,0.0005054747008137585
gather,0.0005019305830183782
results,0.0005014046575015597
jackson,0.000500630831503025
energy,0.000500412202998949
wales,0.0004999222054070458
comes,0.0004998763104321351
offer,0.0004993637359416046
especially,0.0004987416119484823
believed,0.0004987394188570205
examining,0.0004981625780235432
bombings,0.0004961798397659638
survey,0.0004959127760120557
release,0.0004958057424623735
united,0.0004950541835178016
reporting,0.0004939032678236781
developing,0.0004935701253505374
escape,0.0004930482278646984
reach,0.0004924244700998074
preventing,0.0004911894816050039
ordered,0.0004902538219871378
massacre,0.0004884191916930224
details,0.0004873904286693202
opportunity,0.0004872845071676626
defence,0.00048718045709274753
creating,0.00048712038786621816
excitement,0.000486879027889071
